交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(元),换手率(%),MA5,MA10,MA20,MA60,MA120,MA250,MACD_DIF,MACD_DEA,MACD柱,RSI6,RSI12,RSI24,KDJ_K,KDJ_D,KDJ_J,BOLL中轨,BOLL上轨,BOLL下轨,60日波动率
20220613,17.90759433,19.42720716,17.90759433,18.85114478,17.65929158,1.191853199999997,6.7492,24204158,461641523.94,3.0863,17.764571946,17.492432131999998,16.667073791,16.817048652,20.402623129583333,,0.5516175449542651,0.31524381055006845,0.47274746880839325,75.83125811802833,68.9567834154874,58.21479963320534,74.83102484352828,72.93741356554966,78.61824739948554,16.667073791,18.72074170586223,14.613405876137769,3.700651000879919
20220614,18.64257047,18.6723668,17.72881635,18.4737246,18.85114478,-0.3774201799999979,-2.0021,18036182,330084321.44,2.2998,17.919512861999998,17.729809561000003,16.8225113125,16.810923850833333,20.335002014,,0.60159334045089,0.37251371653023274,0.45815924784131445,66.81272080969329,64.39207864322584,56.25012764211035,71.4990715066101,72.4579662125698,69.58128209469066,16.8225113125,18.931074245793926,14.713948379206075,3.659451944085813
20220615,18.50352093,18.65250258,18.09630442,18.20555763,18.4737246,-0.26816696999999934,-1.4516,15317757,283158268.12,1.9532,18.038698182,17.874818367,16.952125348000003,16.812413667333335,20.264235730249997,,0.6125001644958168,0.4205110061233496,0.38397831674493443,60.66148603006871,61.24935668998832,54.87700101317455,65.46907797342475,70.12833679952145,56.150560321231325,16.952125348000003,19.066400246412115,14.83785044958789,3.62932388528567
20220616,18.16582919,18.61277414,18.15589708,18.43399616,18.20555763,0.22843852999999825,1.2548,12477891,231531614.3,1.5911,18.32474295,17.981091944,17.092168099,16.81572437066667,20.195207565750003,,0.6322883547931717,0.462866475857314,0.3388437578717154,64.04528329244255,62.9306412349843,55.83531902820855,64.35312268856416,68.20326542920235,56.652837207287774,17.092168099,19.20962608163738,14.974710116362616,3.6317712766447134
20220617,18.09630442,18.59290992,17.99698332,18.4737246,18.43399616,0.039728440000001086,0.2155,11950619,220798742.21,1.5239,18.487629554,18.043664237,17.220788923500002,16.802647092500003,20.132469737583335,,0.6437555776780712,0.49904429622146546,0.28942256291321156,64.6793407096853,63.23328922846987,56.004882281786344,64.11420300368835,66.84024462069767,58.66211976966969,17.220788923500002,19.34617032512473,15.095407521875273,3.5586643844070838
20220620,18.58297781,19.3676145,18.4737246,19.00012643,18.4737246,0.5264018300000011,2.8495,16265346,311879436.45,2.074,18.517425884,18.140998915,17.3558656195,16.801322811166667,20.07792590016667,,0.6873957919875728,0.536714595374687,0.30136239322577163,72.41424181365576,67.11421533089441,58.22255669655745,70.64684240543514,68.10911054894349,75.72230611841843,17.3558656195,19.575756581601205,15.135974657398798,3.575465460250779
20220621,19.61591725,20.81770256,19.24842918,19.6655778,19.00012643,0.6654513699999995,3.5024,30706426,616910865.41,3.9154,18.755796523999997,18.337654693,17.510806535500002,16.805792260666667,20.03480398925,,0.7668377125777823,0.5827392188153061,0.36819698752495245,79.29315793733592,71.29304960001923,60.82726747927923,70.86027117398832,69.0261640906251,74.52848534071475,17.510806535500002,19.923036277352686,15.098576793647318,3.59727492078622
20220622,19.53646037,20.07279431,18.871009,18.91073744,19.6655778,-0.7548403600000029,-3.8384,18728453,366909138.7,2.3881,18.896832486,18.467765334,17.6866048825,16.799005318833334,19.986550488166664,,0.7601244568284784,0.6182162664179406,0.28381638082107563,59.19901091876733,61.605888644570946,56.64688626489167,64.73192995714042,67.59475271279688,59.006284445827504,17.6866048825,19.957873733220595,15.415336031779406,3.6323572593820255
20220623,18.93064437,20.27359602,18.93064437,20.06469243,18.91074879,1.1539436400000014,6.1021,23070322,458798070.9,2.9417,19.222971740000002,18.773857345000003,17.9017265755,16.80896793266667,19.947664975916666,,0.8382557860638897,0.6622241703471304,0.3520632314335186,72.1473768942647,68.69890779794059,60.93016484289564,68.36193765940331,67.85048102833235,69.38485092154522,17.9017265755,20.22008762137355,15.583365529626448,3.715061030619659
20220624,20.04479685,21.13905375,19.6966242,20.83067226,20.06469243,0.7659798299999991,3.8176,21324731,440779244.26,2.7192,19.694361272000002,19.090995412999998,18.138759278499997,16.836994002333334,19.91375558,,0.9510208220624143,0.7199835006901872,0.4620746427444542,77.76746340627507,72.39221251635726,63.43259539219276,75.89368647043318,70.53154950903263,86.61796039323428,18.138759278499997,20.639413329761425,15.638105227238569,3.7380802422655144
20220627,21.65633883,22.90976037,21.09926259,22.90976037,20.83067226,2.0790881100000007,9.9809,37171621,840817502.96,4.7398,20.47628806,19.496856972,18.494644552,16.900333681166668,19.9013102975,,1.194384835428071,0.814863767637764,0.7590421355806141,86.58447458929817,79.54041189073035,69.04763976053921,83.92912431294361,74.99740777700296,101.79255738482493,18.494644552,21.55286485202551,15.436424251974492,3.944536069015303
20220628,23.79511368,25.19775207,23.05897722,25.19775207,22.90976037,2.287991699999999,9.987,43996829,1077967451.52,5.6101,21.582722914,20.169259719,18.949534640000003,16.992702120833332,19.910249104833333,,1.5539612796840316,0.9626832700470176,1.182556019274028,91.1955164027467,84.39198720082584,73.68732948382623,89.28608287483283,79.76029947627958,108.33764967193935,18.949534640000003,23.040190724517657,14.858878555482349,4.123763033039927
20220629,25.65535041,27.32657913,23.75532252,25.33702113,25.19775207,0.13926906000000017,0.5527,72939245,1864648815.22,9.3006,22.867979652,20.882406069,19.378612218,17.081929051,19.923328120666667,,1.8290815381787695,1.1359629236733682,1.3862372290108027,91.41114583946717,84.63394357902092,73.93548753974463,85.74897774172129,81.75652556476015,93.73388209564354,19.378612218,24.229827583425088,14.527396852574913,4.120914300145204
20220630,24.2726076,25.83441063,23.42704545,24.3720855,25.33702113,-0.9649356299999994,-3.8084,42426627,1056507221.73,5.4099,23.729458266,21.476215003,19.728653473499996,17.142327512833333,19.913385073666667,,1.946812442148392,1.298132827368373,1.2973592295600382,75.94659200859911,75.75734706016613,69.21597752861999,79.37487036664962,80.9626404987233,76.19933010250224,19.728653473499996,24.965016542892844,14.492290404107148,4.1336562283245195
20220701,24.02391285,26.1626877,24.02391285,25.32707334,24.3720855,0.9549878399999976,3.9184,41300479,1054910687.45,5.2663,24.628738482,22.161549877000002,20.102607057,17.23155418166667,19.911234723499998,,2.093047223752535,1.4571157066452056,1.2718630342146588,79.97081674832438,78.22328595180967,71.11980256200427,78.36751274874683,80.09759791539781,74.90734241544487,20.102607057,25.81964060075963,14.38557351324037,4.1234932822714585
20220704,25.27733439,25.27733439,23.99406948,24.61083246,25.32707334,-0.7162408799999973,-2.828,37831358,933251145.62,4.824,24.968952899999998,22.72262048,20.4318096975,17.306526010166667,19.901129277333332,,2.126630219211588,1.5910186091584821,1.0712232201062117,69.50518766721157,72.21335461058621,67.83650820790584,74.87239443800058,78.35586342293206,67.90545646813763,20.4318096975,26.39836197459313,14.465257420406871,4.145397186228746
20220705,24.0736518,24.44172003,22.6809612,23.10871617,24.61083246,-1.50211629,-6.1035,42274104,996292059.12,5.3905,24.55114572,23.066934316999998,20.702294505,17.360435411166666,19.878920033333333,,2.0088796401642774,1.6745908153596412,0.6685776496092726,52.285037695971184,61.41746672140908,61.61190371116135,66.50260735025464,74.40477806537291,50.69826592001809,20.702294505,26.63761681836749,14.76697219163251,4.225546276528268
20220706,23.1783507,24.23281644,23.05897722,23.56631451,23.10871617,0.45759834000000055,1.9802,35761715,852834201.13,4.5601,24.197004396,23.532492024,21.000128679,17.438028362333334,19.858041081333333,,1.9302352689999829,1.7257197060877094,0.4090311258245469,56.247663724639466,63.24364321965037,62.69988819240237,61.24076474349447,70.01677362474676,43.68874698098989,21.000128679,26.879569780119745,15.120687577880254,4.175141880785183
20220707,23.56631451,23.83490484,22.5814833,23.12861175,23.56631451,-0.4377027600000005,-1.8573,29667837,688497597.82,3.783,23.948309646000002,23.838883956,21.3063706505,17.528190487499998,19.838977266833336,,1.8117058660763874,1.742916938085445,0.13757785598188477,51.35251067072312,60.26707703108396,60.97501840259544,51.68979630379527,63.907781184429595,27.25382654252661,21.3063706505,26.942365393419866,15.670375907580134,4.0918503705222316
20220708,23.22808965,24.61083246,23.22808965,23.4767844,23.12861175,0.34817264999999864,1.5054,33198973,800099542.52,4.2333,23.578251858,24.10349517,21.5972452915,17.64468185083333,19.82827755158333,,1.7259691849701362,1.7395273874623833,-0.027116404984494302,55.08381968417406,61.826157290525664,61.84623418198302,40.74917237849827,56.188244915785816,9.871027303923185,21.5972452915,27.037802992934832,16.156687590065165,3.973865548614254
20220711,23.56631451,23.90453937,22.83017805,23.16840291,23.4767844,-0.3083814899999986,-1.3136,25115009,588636342.04,3.2025,23.289765948000003,24.129359424,21.813108198000002,17.756033522666666,19.82510563575,,1.6145271742462093,1.7145273448191487,-0.20000034114587883,50.93175312689296,59.56770442236414,60.595964264669554,31.28910583435572,47.88853188864245,-1.9097462742177385,21.813108198000002,27.136224733548794,16.48999166245121,3.9812181271849423
20220712,23.15845512,23.16840291,22.1835717,22.19351949,23.16840291,-0.9748834200000012,-4.2078,20703674,468976528.5,2.64,23.106726612,23.828936166,21.9990979425,17.8630556695,19.819768957416667,,1.431047409556566,1.6578313577666324,-0.45356789642013284,39.6064100681997,52.90312092775046,56.807657087195025,20.942737222901705,38.90660033339553,-14.984988998085946,21.9990979425,27.085619700568866,16.912576184431135,3.9785050389878105
20220713,22.07414601,22.56158772,21.6861822,22.2830496,22.19351949,0.08953010999999833,0.4034,19284608,429780593.23,2.459,22.850073629999997,23.523539012999997,22.202972541,17.9742185475,19.80847418908333,,1.2781292276537748,1.581890931744061,-0.6075234081805725,41.05097493285147,53.42517843302545,57.06488256379835,18.406269259612944,32.07315664213467,-8.927505505430503,22.202972541,26.965849280748493,17.44009580125151,3.9727192807818006
20220714,22.3825275,24.45166782,22.0840938,23.96422611,22.2830496,1.6811765100000002,7.5446,33967350,808757971.09,4.3313,23.017196502,23.482753073999998,22.4794840385,18.1198569055,19.795628919333332,24.6112699382,1.2778669067025419,1.5210861267357572,-0.48643844006643056,61.69601103168147,62.04386283589758,61.55145541336872,33.41581385485027,32.5207090463732,35.206023471804414,22.4794840385,26.954476175851813,18.00449190114819,4.04800588246541
20220715,23.70558357,24.0736518,23.1783507,23.20819407,23.96422611,-0.7560320399999974,-3.1548,24259532,576148319.47,3.0934,22.963478436,23.270865147000002,22.716207512,18.245445647,19.76332333683333,24.552507919199996,1.202788550553258,1.4574266114992573,-0.5092761218919986,51.889269860001534,56.880107732510346,58.674319212947445,39.624148011483925,34.88852203474344,49.0953999649649,22.716207512,26.78109008458297,18.65132493941703,4.070827918015006
20220718,23.33751534,23.52652335,22.3825275,23.50662777,23.20819407,0.29843370000000036,1.2859,20161095,467520020.74,2.5708,23.031123408,23.160444677999998,22.941532579000004,18.374684002166667,19.7401261085,24.49331384724,1.154066161541106,1.3967545215076271,-0.4853767199330421,55.258041171305265,58.372036859628494,59.45495939619994,47.16439799334108,38.980480687609315,63.53223260480462,22.941532579000004,26.62036568696148,19.262699471038527,4.071323750625089
20220719,23.18829849,24.83963163,22.40242308,24.79984047,23.50662777,1.293212699999998,5.5015,41136749,974394202.83,5.2454,23.552387604,23.329557108,23.198245712500004,18.524151620999998,19.726298603750003,24.433780809039998,1.2059038651749852,1.3585843902410988,-0.30536105013222725,67.20062894025747,64.22366862362112,62.64560180434368,64.35565544351806,47.43887227291223,98.18922178472972,23.198245712500004,26.622278661418623,19.774212763581385,4.117068263653386
20220720,24.30245097,26.83913742,24.18307749,25.6652982,24.79984047,0.8654577299999993,3.4898,50047437,1275655314.54,6.3817,24.228837324,23.539455477,23.5359737505,18.704597052,19.722083506666664,24.37029442344,1.301814319530024,1.3472303760988837,-0.09083211313771944,72.9903709698606,67.55351323730764,64.59144526933316,68.64379603520491,54.507180193676454,96.91702771826185,23.5359737505,26.4779181130595,20.5940293879405,4.023292445688467
20220721,25.6652982,26.71976394,25.14801312,25.25743881,25.6652982,-0.4078593899999987,-1.5891,38846814,1009992101.9,4.9534,24.487479864,23.752338183,23.7956110695,18.888011401333333,19.715297257166664,24.307397188440003,1.3295865552836297,1.343701611935833,-0.0282301133044065,66.36543766495717,64.46869074569,62.97818547834915,68.86420379136139,59.2928547262381,88.00690192160799,23.7956110695,26.33692615386319,21.254295985136814,3.9854858135741185
20220722,25.2673866,25.7647761,24.36213771,24.85952721,25.25743881,-0.3979116000000005,-1.5754,28682251,722509868.03,3.6573,24.817746492,23.890612464,23.997053817,19.086478997500002,19.708588548583336,24.24247212008,1.3044512100161256,1.3358515315518915,-0.06280064307153177,59.99076723826547,61.4806574203098,61.4165689448289,66.43713972151308,61.67428305799642,75.9628530485464,23.997053817,26.15923171513331,21.834875918866693,3.7725916547278238
20220725,24.66057141,26.60039046,24.1731297,26.03336643,24.85952721,1.1738392200000014,4.7219,36382617,937500445.68,4.6392,25.323094224,24.177108815999997,24.15323412,19.31361501483333,19.712489509333334,24.181449341400004,1.3635323307322835,1.3413876913879699,0.04428927868862731,70.14306345473801,66.48038343131859,64.15275403603806,72.41240460144111,65.25365690581131,86.72989999270072,24.15323412,26.43279221554845,21.87367602445155,3.7328730724731187
20220726,25.864254,26.02341864,24.85952721,25.63545483,26.03336643,-0.3979116000000005,-1.5285,24423880,623199570.6,3.1143,25.490217096000002,24.521302350000003,24.175119258,19.51673797966667,19.721102995666666,24.12981889704,1.3625398921967147,1.3456181315497189,0.033843521293991596,63.580312198547595,63.43552956781773,62.58289144186574,73.17033388997693,67.89254923386652,83.72590320219777,24.175119258,26.504754900491054,21.845483615508943,3.631734425960828
20220727,25.13806533,27.2569446,25.0684308,26.82918963,25.63545483,1.1937347999999979,4.6566,39890708,1068124176.1,5.0866,25.722995382,24.975916353,24.249727683,19.7407497355,19.746285678666666,24.082765125079998,1.4414615281908212,1.3647868108779395,0.15334943462576334,72.75656832348861,68.20186308944471,65.24524214859662,79.18838585800023,71.65782810857775,94.2495013568452,24.249727683,26.819264025155874,21.680191340844125,3.653554819339774
20220728,27.1574667,28.0527678,26.25221781,26.83913742,26.82918963,0.009947790000001788,0.0371,40789386,1108496749.5,5.2011,26.039335103999996,25.263407484,24.373080279,19.942580040333333,19.769482070333332,24.038804452999997,1.4876613626797557,1.389361721238303,0.1965992828829055,72.8250379965097,68.23950050373426,65.2667324665469,78.9910876475615,74.10224795490566,88.76876703287317,24.373080279,27.192102502424834,21.554058055575165,3.46934235267018
20220729,26.81924184,28.85853879,26.58049488,28.1522457,26.83913742,1.3131082800000016,4.8925,44736293,1257904885.75,5.7044,26.697878802,25.757812646999998,24.514338897,20.160832822666666,19.81371867616667,24.00184096188,1.61165378682146,1.4338201343549344,0.3556673049330512,80.56292686368886,72.86456128207935,67.99278255421109,82.34742258122216,76.85063949701116,93.34098874964417,24.514338897,27.782063631990788,21.24661416200921,3.5014225040817886
20220801,28.38104487,29.66430978,27.54543051,29.32608492,28.1522457,1.1738392199999979,4.1696,47396330,1371265582.64,6.0436,27.3564225,26.339758361999998,24.75010152,20.404608858,19.86856495133333,23.9682246134,1.7840720194473327,1.503870511373414,0.5604030161478373,85.1108472222942,76.2389314608511,70.17622751575561,86.1784749569601,79.9599179836608,98.61558890355872,24.75010152,28.66370873952778,20.83649430047222,3.493020140873916
20220802,28.3512015,28.848591,26.72971173,27.66480399,29.32608492,-1.6612809300000002,-5.6649,48130886,1353383991.64,6.1373,27.762292331999998,26.626254714000005,24.977905911,20.618213850333337,19.89574503233333,23.91828772136,1.7663023894026821,1.5563568869792677,0.41989100484682895,60.90777779291269,63.95936474216441,63.753543894432205,78.64796881150043,79.52260159294067,76.89870324861994,24.977905911,29.017603001957163,20.93820882004284,3.604245868581055
20220803,27.7543341,28.50041835,24.89931837,25.5658203,27.66480399,-2.0989836900000007,-7.5872,51191392,1375024828.63,6.5275,27.509618466,26.616306924000003,25.0778812005,20.790545444833334,19.91048240516667,23.858923907199998,1.5648112180639622,1.5580477531962065,0.013526929735511395,42.55849704238766,52.33973462122697,56.8891055759491,60.886085487706225,73.31042955786252,36.037397347393636,25.0778812005,29.06916450980689,21.086597891193108,3.7692710085320043
20220804,25.4663424,26.44122582,24.64067583,26.44122582,25.5658203,0.875405520000001,3.4241,37780619,963873657.46,4.8175,27.430036146,26.734685624999997,25.243511904,20.975149638999998,19.93276312675,23.80670982424,1.4589480772365988,1.5382278180042852,-0.1585594815353728,50.08448185331884,55.9784049881382,58.81877773434329,54.35883960024906,66.9932329053247,29.090052990097774,25.243511904,29.168586847273794,21.318436960726203,3.782918682231072
20220805,25.864254,26.02341864,24.0736518,24.64067583,26.44122582,-1.8005499900000004,-6.8096,45200621,1131833074.65,5.7636,26.727722172,26.712800487,25.3017064755,21.128751455666663,19.944012109083335,23.746262553959998,1.2157470636854022,1.4737316671405085,-0.5159692069102126,37.84584820736682,47.791473723702175,53.66347040025021,39.62000931825503,57.86882504296814,3.1223778688288064,25.3017064755,29.15025688803565,21.453156062964354,3.9138217092961938
20220808,24.40192887,25.22759544,23.92443495,24.75010152,24.64067583,0.10942569000000191,0.4441,26357744,657002447.08,3.3609,25.812525492,26.584473996000003,25.380791406,21.286991131666664,19.965691244250003,23.69616632644,1.020079406530641,1.3830012150185351,-0.725843616975788,38.934086402540494,48.29283869896429,53.91959563108965,31.208255778810933,48.9819686215824,-4.33916990673201,25.380791406,29.10784927541637,21.65373353658363,3.9058382214928673
20220809,24.6705192,25.34696892,24.45166782,24.81973605,24.75010152,0.06963452999999831,0.2814,27433686,688486001.7,3.4981,25.243511904000002,26.502902117999998,25.512102234,21.44457049633333,19.98853004025,23.64872783864,0.8607085902808365,1.2785426900709955,-0.8356681995803181,39.73978223710177,48.635268454286845,54.08811226254078,26.00481061154883,41.32291595157121,-4.631400068495935,25.512102234,28.939339632881005,22.084864835118996,3.906558643546272
20220810,24.6705192,25.864254,24.39198108,25.864254,24.81973605,1.0445179499999995,4.2084,37282865,947221217.44,4.754,25.303198644,26.406408554999995,25.691162454,21.615420114333336,20.0170935195,23.601541740000002,0.8093601394836298,1.1847061799535226,-0.7506920809397855,51.30446892255075,53.65732625065104,56.573834706255816,28.601705052216992,37.08251231845314,11.640090519744689,25.691162454,28.76393834970414,22.61838655829586,3.9291404434347275
20220811,25.94383632,26.10300096,25.1679087,25.47629019,25.864254,-0.3879638099999987,-1.5,25506705,652921027.6,3.2524,25.110211518,26.270123832000003,25.766765657999997,21.779472598499996,20.039775404333334,23.548719490040003,0.728957714391985,1.093556486841215,-0.7291975448984602,47.26178447410249,51.612594939457914,55.411093881455244,28.07993508375889,34.081653240221726,16.07649877083321,25.766765657999997,28.733202991847275,22.80032832415272,3.9403071117979236
20220812,25.74488052,26.45117361,25.41660345,25.48623798,25.47629019,0.009947789999998236,0.039,29298843,764480266.36,3.736,25.279323948000002,26.00352306,25.8806678535,21.939221429666663,20.064526609416667,23.49355782964,0.6584507068769732,1.0065353308483667,-0.696169247942787,47.389341687343276,51.66411790142914,55.435599979488714,29.292347294681793,32.485217925041745,22.906606033961893,25.8806678535,28.597932254509256,23.163403452490744,3.940321473682479
20220815,24.869475,25.99357527,24.65062362,25.52602914,25.48623798,0.03979116000000005,0.1561,23422087,596098508.27,2.9866,25.434509472,25.623517482,25.981637921999997,22.093012040166666,20.095154835583337,23.44581189876,0.5988806857540787,0.9250044018295092,-0.6522474321508609,47.99312566239525,51.88766727443554,55.537596107391906,31.194898196199567,32.05511134876102,29.47447189107666,25.981637921999997,28.467706510337113,23.495569333662882,3.935466737816909
20220816,25.33702113,26.00352306,25.0684308,25.6652982,25.52602914,0.13926906000000017,0.5456,22669218,583481347.64,2.8906,25.603621901999997,25.423566903,26.0249108085,22.244654352166666,20.125784891083335,23.39779032356,0.5564939482275477,0.8513023111091169,-0.5896167257631384,50.384641547314956,52.72252918607744,55.90617027356557,43.762478061649304,35.957566919723774,59.37230034550038,26.0249108085,28.453838474045302,23.595983142954697,3.934147825043766
20220817,25.7647761,25.77472389,23.98412169,24.02391285,25.6652982,-1.6413853500000002,-6.3953,45032373,1112081458.02,5.7422,25.235553672,25.269376158,25.942841541,22.38847339133333,20.141495221583334,23.35077699872,0.38600643138223134,0.7582431351637399,-0.744473407563017,30.52960040340612,43.10560036882753,50.734026401135246,30.48732133238618,34.134151723944576,23.19366054926938,25.942841541,28.528774740345344,23.356908341654655,3.912004596765679
20220818,23.91448716,24.25271202,23.5762623,24.01396506,24.02391285,-0.009947789999998236,-0.0414,32217151,773656013.85,4.1081,24.943088646,25.026650082,25.8806678535,22.526001832833334,20.143052164666663,23.312407968560002,0.24724110096060414,0.6560427283231127,-0.8176032547250172,30.442353876013726,43.053677935181874,50.70436063106218,25.399852053017494,31.222718500302214,13.754119158448049,25.8806678535,28.592705974504348,23.168629732495653,3.908068378778578
20220819,23.9741739,23.9741739,22.49195319,22.51184877,24.01396506,-1.50211629,-6.2552,41384202,955569083.8,5.277,24.348210804,24.813767375999998,25.763283931500002,22.633032342333333,20.133001915416667,23.2674753262,0.015877322072313405,0.528009647072953,-1.024264650001279,20.05652893727067,35.92534744114303,46.42689717004143,17.10073888961212,26.515391963405513,-1.7285672579746603,25.763283931500002,28.84011074040977,22.686457122590234,4.007901142699219
20220822,22.36263192,22.7804391,21.7856601,22.16367612,22.51184877,-0.34817264999999864,-1.5466,24180084,538699669.03,3.0833,23.6757402,24.555124835999997,25.569799416,22.739226029333334,20.120960670833334,23.222894741079998,-0.19334599041363987,0.38373851957563443,-1.1541690199785486,18.3182513712204,34.48174865259672,45.49854447201679,14.101274398276278,22.377352775029102,-2.4508823552293677,25.569799416,29.037032711415296,22.1025661205847,4.004876801153219
20220823,22.00451148,22.40242308,21.7856601,22.0840938,22.16367612,-0.0795823200000001,-0.3591,21469774,476810910.18,2.7377,22.95949932,24.281560610999996,25.3922313645,22.838961754166668,20.110159894666666,23.17200816932,-0.3614124631543305,0.23470832302964145,-1.1922415723679438,17.892900538549867,34.139678280813115,45.282581215615494,11.53304576085206,18.762583770303422,-2.926030258050666,25.3922313645,29.193016094906387,21.59144663409361,4.0032186377762295
20220824,22.09404159,22.1835717,20.6914032,20.76103773,22.0840938,-1.3230560699999998,-5.991,30973177,659662813.98,3.9495,22.306924296,23.771238984,25.0888237695,22.905721223500002,20.08750597541667,23.12181703064,-0.5945127483710593,0.06886410874950132,-1.3267537142411212,12.228273538247066,28.93392334831222,41.83754628806921,8.091690841136758,15.2056194605812,-6.1361663977521275,25.0888237695,29.347815835633654,20.829831703366345,4.065877403790298
20220825,20.77098552,21.02962806,20.1940137,20.51234298,20.76103773,-0.24869475000000207,-1.1979,18167202,374519213.64,2.3165,21.606599879999997,23.274844263,24.7724840475,22.958072599999998,20.064766021916668,23.07261378096,-0.7902050003400554,-0.10294971306841003,-1.3745105745432906,11.413251116141211,28.056645881618223,41.2224152209687,7.220944578991242,12.54406116671788,-3.4252885964620354,24.7724840475,29.40735135132548,20.13761674367452,4.048765831525832
20220826,20.65161204,20.84062005,20.18406591,20.26364823,20.51234298,-0.24869474999999852,-1.2124,15244611,314492123.03,1.9439,21.156959772,22.752585288,24.378054174000003,22.998333375999998,20.04516796991667,23.025786287879995,-0.9543588530184373,-0.2732315410584155,-1.3622546239200435,10.568013138312793,27.158345633097227,40.59953305004725,5.269803508493451,10.119308613976402,-4.429206702472451,24.378054174000003,29.14272214141469,19.613386206585314,4.04144602749468
20220829,19.89558,20.55213414,19.77620652,20.47255182,20.26364823,0.20890358999999847,1.0309,13425319,274525646.78,1.7119,20.818734912000004,22.247237555999998,23.935377519,23.039096245499998,20.02888336525,22.986138946759997,-1.055428863145167,-0.4296710054757658,-1.2515157153388023,16.7803639687761,29.23457224020143,41.37597817518108,7.382743521905148,9.20712024995265,3.7339900658101435,23.935377519,28.400104231794277,19.47065080620572,4.041534753240371
20220830,20.47255182,20.61182088,20.11443138,20.27359602,20.47255182,-0.19895580000000024,-0.9718,10571667,215666928.99,1.348,20.456635356,21.708067338,23.5658171205,23.0820058455,20.014582569250003,22.94319762076,-1.13845820711175,-0.5714284458029626,-1.1340595226175747,15.54618307447879,28.393725974209346,40.845389402504,8.625532718224402,9.013257739376566,7.850082675920074,23.5658171205,27.9536951864003,19.1779390545997,4.035517066757417
20220831,19.50761619,19.77620652,18.65210625,18.8013231,20.27359602,-1.4722729199999982,-7.262,34723113,667129934.92,4.4276,20.06469243,21.185808363,23.2275922605,23.101867379999998,20.002166089000003,22.89500165684,-1.3079820775458373,-0.7187391721515375,-1.1784858107885996,9.404168776386953,23.043335483027207,37.165267765172544,6.684934584717723,8.237150021156951,3.580503711839267,23.2275922605,27.992960099854272,18.462224421145727,4.151160396947293
20220901,18.77147973,19.0002789,18.33377697,18.39346371,18.8013231,-0.40785939000000226,-2.1693,18015470,336966814.8,2.2972,19.640916576000002,20.623758228,22.825204155,23.125028903166665,19.99661396083333,22.845094948640003,-1.458429937885409,-0.8666773252983118,-1.1835052251741947,8.312430671082836,21.801781039135463,36.22186850929054,4.904050349533297,7.1261167972824,0.459917454035093,22.825204155,27.802404911284995,17.848003398715008,4.135513341808928
20220902,18.57252393,18.85106205,18.38351592,18.67200183,18.39346371,0.27853812000000033,1.5143,13183092,246995239.08,1.681,19.322587296000002,20.239773534,22.526770454999998,23.141907407333335,19.987092647333334,22.787023506679997,-1.5374623438165784,-1.000834329001965,-1.0732560296292268,16.277602200833556,24.819563996710542,37.35505624914892,6.040353044690037,6.764195546418279,4.592668041233555,22.526770454999998,27.755061988035937,17.29847892196406,4.111560429544211
20220905,18.56257614,18.71179299,18.2044557,18.33377697,18.67200183,-0.3382248600000004,-1.8114,13908485,257403956.94,1.7735,18.894832326,19.856783619,22.2059542275,23.133284610500002,19.97516663125,22.729105992959997,-1.608842282095221,-1.1224359196206162,-0.9728127249492098,14.448606186948766,23.61246757888479,36.53259602918656,5.110235363099452,6.2128754853120025,2.9049551186743514,22.2059542275,27.643076840902758,16.768831614097245,4.027251664046808
20220906,18.45315045,19.07986122,18.15471675,18.98038332,18.33377697,0.6466063500000025,3.5269,24200085,457221729.99,3.0858,18.636189786,19.546412571,21.913986591,23.141728922500004,19.976326386666667,22.673061144160002,-1.5948512168480597,-1.216918979066105,-0.7558644755639095,31.9818678891112,30.647012207280937,39.20293248099324,12.980064636197003,8.468605202273668,22.002983504043677,21.913986591,27.387145714077388,16.440827467922613,4.043121099123542
20220907,19.01022669,20.23380486,19.01022669,20.06469243,18.98038332,1.0843091099999995,5.7128,36075587,717453641.77,4.6001,18.888863651999998,19.476778041,21.624008512499998,23.1727145025,19.99256408491667,22.62250347924,-1.4792170205792239,-1.2693785873687289,-0.41967686642099,51.842528475754555,40.646180580447684,43.37203658204162,32.35708012695255,16.43143017716663,64.2083800265244,21.624008512499998,26.8236444675116,16.424372557488397,4.101143188267771
20220908,19.93537116,20.26364823,19.60709409,19.91547558,20.06469243,-0.14921685000000195,-0.7437,22340126,449066814.64,2.8486,19.193266026,19.417091301,21.345967782,23.19740582616667,20.00656509841667,22.57376780188,-1.3836665924987486,-1.2922361883947329,-0.1828608082080314,49.45774315294846,39.78504432538821,42.94911244902774,45.458026426442906,26.10696226025872,84.16015475881129,21.345967782,26.2654220630181,16.426513500981898,4.100914789528276
20220909,20.01495348,20.14427475,19.54740735,20.11443138,19.91547558,0.19895580000000024,0.999,15216217,304610976.52,1.9403,19.481751936000002,19.402169616,21.077377452,23.224750939166668,20.013699015833332,22.518412769399998,-1.277165747791834,-1.289222100274153,0.024112704964638354,52.922676328966,41.58516887504257,43.71274574882644,56.89104595662758,36.36832349238167,97.9364908851194,21.077377452,25.61695600417498,16.53779889982502,4.1021758091675204
